state,year,sex,ethnicity,population
Malacca,2019,male,bumi_malay,289.7
Malacca,2019,male,bumi_other,7.3
Malacca,2019,male,chinese,110.1
Malacca,2019,male,indian,26.3
Malacca,2019,male,other_citizen,3.2
Malacca,2019,male,other_noncitizen,29.3
Malacca,2020,both,overall,998.4
Malacca,2020,both,bumi_malay,653.9
Malacca,2020,both,bumi_other,10.8
Malacca,2020,both,chinese,205.2
Malacca,2020,both,indian,52.4
Malacca,2020,both,other_citizen,5.1
Malacca,2020,both,other_noncitizen,71.1
Malacca,2020,female,overall,473.5
Malacca,2020,female,bumi_malay,322.8
Malacca,2020,female,bumi_other,5.1
Malacca,2020,female,chinese,100.9
Malacca,2020,female,indian,26.3
Malacca,2020,female,other_citizen,2.3
Malacca,2020,female,other_noncitizen,16.1
Malacca,2020,male,overall,524.9
Malacca,2020,male,bumi_malay,331.1
Malacca,2020,male,bumi_other,5.6
Malacca,2020,male,chinese,104.3
Malacca,2020,male,indian,26.1
Malacca,2020,male,other_citizen,2.8
Malacca,2020,male,other_noncitizen,55
Malacca,2021,both,overall,1004.5
Malacca,2021,both,bumi_malay,663.1
Malacca,2021,both,bumi_other,9.5
Malacca,2021,both,chinese,204.9
Malacca,2021,both,indian,52.4
Malacca,2021,both,other_citizen,5.2
Malacca,2021,both,other_noncitizen,69.3
Malacca,2021,female,overall,477.1
Malacca,2021,female,bumi_malay,327.3
Malacca,2021,female,bumi_other,4.5
Malacca,2021,female,chinese,100.9
Malacca,2021,female,indian,26.3
Malacca,2021,female,other_citizen,2.4
Malacca,2021,female,other_noncitizen,15.7
Malacca,2021,male,overall,527.4
Malacca,2021,male,bumi_malay,335.8
Malacca,2021,male,bumi_other,5
Malacca,2021,male,chinese,104.1
Malacca,2021,male,indian,26.1
Malacca,2021,male,other_citizen,2.8
Malacca,2021,male,other_noncitizen,53.6
Malacca,2022,both,overall,1008.6
Malacca,2022,both,bumi_malay,669.6
Malacca,2022,both,bumi_other,9.6
Malacca,2022,both,chinese,204.3
Malacca,2022,both,indian,52.4
Malacca,2022,both,other_citizen,5.2
Malacca,2022,both,other_noncitizen,67.5
Malacca,2022,female,overall,479.8
Malacca,2022,female,bumi_malay,330.6
Malacca,2022,female,bumi_other,4.6
Malacca,2022,female,chinese,100.7
Malacca,2022,female,indian,26.3
Malacca,2022,female,other_citizen,2.4
Malacca,2022,female,other_noncitizen,15.3
Malacca,2022,male,overall,528.8
Malacca,2022,male,bumi_malay,339
Malacca,2022,male,bumi_other,5
Malacca,2022,male,chinese,103.6
Malacca,2022,male,indian,26
Malacca,2022,male,other_citizen,2.8
Malacca,2022,male,other_noncitizen,52.2
Malacca,2023,both,overall,1028.3
Malacca,2023,both,bumi_malay,677
Malacca,2023,both,bumi_other,9.8
Malacca,2023,both,chinese,203.8
Malacca,2023,both,indian,52.4
Malacca,2023,both,other_citizen,5.2
Malacca,2023,both,other_noncitizen,80
Malacca,2023,female,overall,486.4
Malacca,2023,female,bumi_malay,334.3
Malacca,2023,female,bumi_other,4.7
Malacca,2023,female,chinese,100.5
Malacca,2023,female,indian,26.4
Malacca,2023,female,other_citizen,2.4
Malacca,2023,female,other_noncitizen,18.1
Malacca,2023,male,overall,541.9
Malacca,2023,male,bumi_malay,342.7
Malacca,2023,male,bumi_other,5.1
Malacca,2023,male,chinese,103.3
Malacca,2023,male,indian,26
Malacca,2023,male,other_citizen,2.8
Malacca,2023,male,other_noncitizen,61.9
Malacca,2024,both,overall,1046.7
Malacca,2024,both,bumi_malay,683.8
Malacca,2024,both,bumi_other,9.9
Malacca,2024,both,chinese,203.4
Malacca,2024,both,indian,52.4
Malacca,2024,both,other_citizen,5.3
Malacca,2024,both,other_noncitizen,91.8
Malacca,2024,female,overall,492.6
Malacca,2024,female,bumi_malay,337.8
Malacca,2024,female,bumi_other,4.7
Malacca,2024,female,chinese,100.4
Malacca,2024,female,indian,26.4
Malacca,2024,female,other_citizen,2.4
Malacca,2024,female,other_noncitizen,20.8
Malacca,2024,male,overall,554.1
Malacca,2024,male,bumi_malay,346
Malacca,2024,male,bumi_other,5.2
Malacca,2024,male,chinese,103
Malacca,2024,male,indian,26
Malacca,2024,male,other_citizen,2.8
Malacca,2024,male,other_noncitizen,71.1
Malacca,2025,both,overall,1052.5
Malacca,2025,both,bumi_malay,690.2
Malacca,2025,both,bumi_other,10
Malacca,2025,both,chinese,203
Malacca,2025,both,indian,52.4
Malacca,2025,both,other_citizen,5.3
Malacca,2025,both,other_noncitizen,91.5
Malacca,2025,female,overall,495.8
Malacca,2025,female,bumi_malay,341.1
Malacca,2025,female,bumi_other,4.8
Malacca,2025,female,chinese,100.3
Malacca,2025,female,indian,26.5
Malacca,2025,female,other_citizen,2.4
Malacca,2025,female,other_noncitizen,20.7
Malacca,2025,male,overall,556.7
Malacca,2025,male,bumi_malay,349.1
Malacca,2025,male,bumi_other,5.2
Malacca,2025,male,chinese,102.7
Malacca,2025,male,indian,26
Malacca,2025,male,other_citizen,2.9
Malacca,2025,male,other_noncitizen,70.8
Negeri Sembilan,2000,both,overall,866.1
Negeri Sembilan,2000,both,bumi_malay,466.7
Negeri Sembilan,2000,both,bumi_other,11.1
Negeri Sembilan,2000,both,chinese,216.8
Negeri Sembilan,2000,both,indian,134
Negeri Sembilan,2000,both,other_citizen,3.8
Negeri Sembilan,2000,both,other_noncitizen,33.7
Negeri Sembilan,2000,female,overall,422.9
Negeri Sembilan,2000,female,bumi_malay,231.6
Negeri Sembilan,2000,female,bumi_other,5
Negeri Sembilan,2000,female,chinese,106.3
Negeri Sembilan,2000,female,indian,67.5
Negeri Sembilan,2000,female,other_citizen,1.8
Negeri Sembilan,2000,female,other_noncitizen,10.6
Negeri Sembilan,2000,male,overall,443.1
Negeri Sembilan,2000,male,bumi_malay,235.1
Negeri Sembilan,2000,male,bumi_other,6.1
Negeri Sembilan,2000,male,chinese,110.6
Negeri Sembilan,2000,male,indian,66.5
Negeri Sembilan,2000,male,other_citizen,1.9
Negeri Sembilan,2000,male,other_noncitizen,23
Negeri Sembilan,2001,both,overall,883.7
Negeri Sembilan,2001,both,bumi_malay,477.5
Negeri Sembilan,2001,both,bumi_other,11.8
Negeri Sembilan,2001,both,chinese,218.6
Negeri Sembilan,2001,both,indian,135.8
Negeri Sembilan,2001,both,other_citizen,3.8
Negeri Sembilan,2001,both,other_noncitizen,36.3
Negeri Sembilan,2001,female,overall,431.1
Negeri Sembilan,2001,female,bumi_malay,237
Negeri Sembilan,2001,female,bumi_other,5.3
Negeri Sembilan,2001,female,chinese,107
Negeri Sembilan,2001,female,indian,68.4
Negeri Sembilan,2001,female,other_citizen,1.8
Negeri Sembilan,2001,female,other_noncitizen,11.5
Negeri Sembilan,2001,male,overall,452.6
Negeri Sembilan,2001,male,bumi_malay,240.4
Negeri Sembilan,2001,male,bumi_other,6.4
Negeri Sembilan,2001,male,chinese,111.6
Negeri Sembilan,2001,male,indian,67.3
Negeri Sembilan,2001,male,other_citizen,2
Negeri Sembilan,2001,male,other_noncitizen,24.8
Negeri Sembilan,2002,both,overall,900.3
Negeri Sembilan,2002,both,bumi_malay,487.9
Negeri Sembilan,2002,both,bumi_other,12.4
Negeri Sembilan,2002,both,chinese,219.7
Negeri Sembilan,2002,both,indian,137.5
Negeri Sembilan,2002,both,other_citizen,3.8
Negeri Sembilan,2002,both,other_noncitizen,39
Negeri Sembilan,2002,female,overall,438.7
Negeri Sembilan,2002,female,bumi_malay,242.2
Negeri Sembilan,2002,female,bumi_other,5.6
Negeri Sembilan,2002,female,chinese,107.4
Negeri Sembilan,2002,female,indian,69.3
Negeri Sembilan,2002,female,other_citizen,1.9
Negeri Sembilan,2002,female,other_noncitizen,12.3
Negeri Sembilan,2002,male,overall,461.6
Negeri Sembilan,2002,male,bumi_malay,245.7
Negeri Sembilan,2002,male,bumi_other,6.8
Negeri Sembilan,2002,male,chinese,112.3
Negeri Sembilan,2002,male,indian,68.3
Negeri Sembilan,2002,male,other_citizen,2
Negeri Sembilan,2002,male,other_noncitizen,26.6
Negeri Sembilan,2003,both,overall,916.8
Negeri Sembilan,2003,both,bumi_malay,498.5
Negeri Sembilan,2003,both,bumi_other,13.1
Negeri Sembilan,2003,both,chinese,220.8
Negeri Sembilan,2003,both,indian,139.1
Negeri Sembilan,2003,both,other_citizen,3.8
Negeri Sembilan,2003,both,other_noncitizen,41.5
Negeri Sembilan,2003,female,overall,446.2
Negeri Sembilan,2003,female,bumi_malay,247.5
Negeri Sembilan,2003,female,bumi_other,6
Negeri Sembilan,2003,female,chinese,107.8
Negeri Sembilan,2003,female,indian,70
Negeri Sembilan,2003,female,other_citizen,1.9
Negeri Sembilan,2003,female,other_noncitizen,13.1
Negeri Sembilan,2003,male,overall,470.6
Negeri Sembilan,2003,male,bumi_malay,251
Negeri Sembilan,2003,male,bumi_other,7.1
Negeri Sembilan,2003,male,chinese,113.1
Negeri Sembilan,2003,male,indian,69.1
Negeri Sembilan,2003,male,other_citizen,2
Negeri Sembilan,2003,male,other_noncitizen,28.4
Negeri Sembilan,2004,both,overall,933.7
Negeri Sembilan,2004,both,bumi_malay,509.5
Negeri Sembilan,2004,both,bumi_other,13.9
Negeri Sembilan,2004,both,chinese,221.9
Negeri Sembilan,2004,both,indian,140.6
Negeri Sembilan,2004,both,other_citizen,3.9
Negeri Sembilan,2004,both,other_noncitizen,44
Negeri Sembilan,2004,female,overall,454
Negeri Sembilan,2004,female,bumi_malay,253
Negeri Sembilan,2004,female,bumi_other,6.4
Negeri Sembilan,2004,female,chinese,108.1
Negeri Sembilan,2004,female,indian,70.7
Negeri Sembilan,2004,female,other_citizen,1.9
Negeri Sembilan,2004,female,other_noncitizen,13.9
Negeri Sembilan,2004,male,overall,479.7
Negeri Sembilan,2004,male,bumi_malay,256.5
Negeri Sembilan,2004,male,bumi_other,7.5
Negeri Sembilan,2004,male,chinese,113.8
Negeri Sembilan,2004,male,indian,69.9
Negeri Sembilan,2004,male,other_citizen,2
Negeri Sembilan,2004,male,other_noncitizen,30.1
Negeri Sembilan,2005,both,overall,950.3
Negeri Sembilan,2005,both,bumi_malay,520.5
Negeri Sembilan,2005,both,bumi_other,14.6
Negeri Sembilan,2005,both,chinese,222.7
Negeri Sembilan,2005,both,indian,142.1
Negeri Sembilan,2005,both,other_citizen,3.9
Negeri Sembilan,2005,both,other_noncitizen,46.5
Negeri Sembilan,2005,female,overall,461.5
Negeri Sembilan,2005,female,bumi_malay,258.4
Negeri Sembilan,2005,female,bumi_other,6.8
Negeri Sembilan,2005,female,chinese,108.3
Negeri Sembilan,2005,female,indian,71.4
Negeri Sembilan,2005,female,other_citizen,1.9
Negeri Sembilan,2005,female,other_noncitizen,14.7
Negeri Sembilan,2005,male,overall,488.8
Negeri Sembilan,2005,male,bumi_malay,262.1
Negeri Sembilan,2005,male,bumi_other,7.8
Negeri Sembilan,2005,male,chinese,114.4
Negeri Sembilan,2005,male,indian,70.6
Negeri Sembilan,2005,male,other_citizen,2
Negeri Sembilan,2005,male,other_noncitizen,31.9
Negeri Sembilan,2006,both,overall,967
Negeri Sembilan,2006,both,bumi_malay,531.6
Negeri Sembilan,2006,both,bumi_other,15.4
Negeri Sembilan,2006,both,chinese,223.6
Negeri Sembilan,2006,both,indian,143.4
Negeri Sembilan,2006,both,other_citizen,4
Negeri Sembilan,2006,both,other_noncitizen,49
Negeri Sembilan,2006,female,overall,469
Negeri Sembilan,2006,female,bumi_malay,264
Negeri Sembilan,2006,female,bumi_other,7.2
Negeri Sembilan,2006,female,chinese,108.5
Negeri Sembilan,2006,female,indian,72
Negeri Sembilan,2006,female,other_citizen,1.9
Negeri Sembilan,2006,female,other_noncitizen,15.4
Negeri Sembilan,2006,male,overall,498
Negeri Sembilan,2006,male,bumi_malay,267.7
Negeri Sembilan,2006,male,bumi_other,8.2
Negeri Sembilan,2006,male,chinese,115.1
Negeri Sembilan,2006,male,indian,71.4
Negeri Sembilan,2006,male,other_citizen,2.1
Negeri Sembilan,2006,male,other_noncitizen,33.6
Negeri Sembilan,2007,both,overall,983.5
Negeri Sembilan,2007,both,bumi_malay,542.9
Negeri Sembilan,2007,both,bumi_other,16.2
Negeri Sembilan,2007,both,chinese,224.3
Negeri Sembilan,2007,both,indian,144.7
Negeri Sembilan,2007,both,other_citizen,4
Negeri Sembilan,2007,both,other_noncitizen,51.5
Negeri Sembilan,2007,female,overall,476.4
Negeri Sembilan,2007,female,bumi_malay,269.5
Negeri Sembilan,2007,female,bumi_other,7.6
Negeri Sembilan,2007,female,chinese,108.6
Negeri Sembilan,2007,female,indian,72.6
Negeri Sembilan,2007,female,other_citizen,1.9
Negeri Sembilan,2007,female,other_noncitizen,16.2
Negeri Sembilan,2007,male,overall,507.1
Negeri Sembilan,2007,male,bumi_malay,273.4
Negeri Sembilan,2007,male,bumi_other,8.5
Negeri Sembilan,2007,male,chinese,115.7
Negeri Sembilan,2007,male,indian,72.1
Negeri Sembilan,2007,male,other_citizen,2.1
Negeri Sembilan,2007,male,other_noncitizen,35.3
Negeri Sembilan,2008,both,overall,999.6
Negeri Sembilan,2008,both,bumi_malay,553.7
Negeri Sembilan,2008,both,bumi_other,17
Negeri Sembilan,2008,both,chinese,224.9
Negeri Sembilan,2008,both,indian,146
Negeri Sembilan,2008,both,other_citizen,4.2
Negeri Sembilan,2008,both,other_noncitizen,53.9
Negeri Sembilan,2008,female,overall,483.8
Negeri Sembilan,2008,female,bumi_malay,274.9
Negeri Sembilan,2008,female,bumi_other,8.1
Negeri Sembilan,2008,female,chinese,108.7
Negeri Sembilan,2008,female,indian,73.2
Negeri Sembilan,2008,female,other_citizen,2
Negeri Sembilan,2008,female,other_noncitizen,16.9
Negeri Sembilan,2008,male,overall,515.9
Negeri Sembilan,2008,male,bumi_malay,278.8
Negeri Sembilan,2008,male,bumi_other,9
Negeri Sembilan,2008,male,chinese,116.2
Negeri Sembilan,2008,male,indian,72.8
Negeri Sembilan,2008,male,other_citizen,2.2
Negeri Sembilan,2008,male,other_noncitizen,37
Negeri Sembilan,2009,both,overall,1014.9
Negeri Sembilan,2009,both,bumi_malay,564.4
Negeri Sembilan,2009,both,bumi_other,17.8
Negeri Sembilan,2009,both,chinese,225.2
Negeri Sembilan,2009,both,indian,147.3
Negeri Sembilan,2009,both,other_citizen,3.9
Negeri Sembilan,2009,both,other_noncitizen,56.3
Negeri Sembilan,2009,female,overall,490.7
Negeri Sembilan,2009,female,bumi_malay,280.3
Negeri Sembilan,2009,female,bumi_other,8.5
Negeri Sembilan,2009,female,chinese,108.7
Negeri Sembilan,2009,female,indian,73.9
Negeri Sembilan,2009,female,other_citizen,1.8
Negeri Sembilan,2009,female,other_noncitizen,17.6
Negeri Sembilan,2009,male,overall,524.2
Negeri Sembilan,2009,male,bumi_malay,284.1
Negeri Sembilan,2009,male,bumi_other,9.3
Negeri Sembilan,2009,male,chinese,116.6
Negeri Sembilan,2009,male,indian,73.5
Negeri Sembilan,2009,male,other_citizen,2.1
Negeri Sembilan,2009,male,other_noncitizen,38.6
Negeri Sembilan,2010,both,overall,1029.5
Negeri Sembilan,2010,both,bumi_malay,575.1
Negeri Sembilan,2010,both,bumi_other,18.6
Negeri Sembilan,2010,both,chinese,225.5
Negeri Sembilan,2010,both,indian,148.4
Negeri Sembilan,2010,both,other_citizen,3.3
Negeri Sembilan,2010,both,other_noncitizen,58.6
Negeri Sembilan,2010,female,overall,497.5
Negeri Sembilan,2010,female,bumi_malay,285.6
Negeri Sembilan,2010,female,bumi_other,8.9
Negeri Sembilan,2010,female,chinese,108.7
Negeri Sembilan,2010,female,indian,74.4
Negeri Sembilan,2010,female,other_citizen,1.5
Negeri Sembilan,2010,female,other_noncitizen,18.3
Negeri Sembilan,2010,male,overall,532
Negeri Sembilan,2010,male,bumi_malay,289.5
Negeri Sembilan,2010,male,bumi_other,9.7
Negeri Sembilan,2010,male,chinese,116.8
Negeri Sembilan,2010,male,indian,73.9
Negeri Sembilan,2010,male,other_citizen,1.8
Negeri Sembilan,2010,male,other_noncitizen,40.3
Negeri Sembilan,2011,both,overall,1047.4
Negeri Sembilan,2011,both,bumi_malay,584.4
Negeri Sembilan,2011,both,bumi_other,19.5
Negeri Sembilan,2011,both,chinese,226.9
Negeri Sembilan,2011,both,indian,151
Negeri Sembilan,2011,both,other_citizen,3.5
Negeri Sembilan,2011,both,other_noncitizen,62.1
Negeri Sembilan,2011,female,overall,506.3
Negeri Sembilan,2011,female,bumi_malay,290.3
Negeri Sembilan,2011,female,bumi_other,9.2
Negeri Sembilan,2011,female,chinese,109.6
Negeri Sembilan,2011,female,indian,76.3
Negeri Sembilan,2011,female,other_citizen,1.7
Negeri Sembilan,2011,female,other_noncitizen,19.3
Negeri Sembilan,2011,male,overall,541.1
Negeri Sembilan,2011,male,bumi_malay,294.2
Negeri Sembilan,2011,male,bumi_other,10.3
Negeri Sembilan,2011,male,chinese,117.3
Negeri Sembilan,2011,male,indian,74.7
Negeri Sembilan,2011,male,other_citizen,1.9
Negeri Sembilan,2011,male,other_noncitizen,42.8
Negeri Sembilan,2012,both,overall,1057.7
Negeri Sembilan,2012,both,bumi_malay,587.8
Negeri Sembilan,2012,both,bumi_other,19.7
Negeri Sembilan,2012,both,chinese,227.5
Negeri Sembilan,2012,both,indian,150.5
Negeri Sembilan,2012,both,other_citizen,3.7
Negeri Sembilan,2012,both,other_noncitizen,68.5
Negeri Sembilan,2012,female,overall,509.2
Negeri Sembilan,2012,female,bumi_malay,291.9
Negeri Sembilan,2012,female,bumi_other,9.1
Negeri Sembilan,2012,female,chinese,109.5
Negeri Sembilan,2012,female,indian,75.3
Negeri Sembilan,2012,female,other_citizen,1.8
Negeri Sembilan,2012,female,other_noncitizen,21.4
Negeri Sembilan,2012,male,overall,548.6
Negeri Sembilan,2012,male,bumi_malay,295.9
Negeri Sembilan,2012,male,bumi_other,10.6
Negeri Sembilan,2012,male,chinese,118
Negeri Sembilan,2012,male,indian,75.2
Negeri Sembilan,2012,male,other_citizen,1.9
Negeri Sembilan,2012,male,other_noncitizen,47
Negeri Sembilan,2013,both,overall,1072.2
Negeri Sembilan,2013,both,bumi_malay,591.6
Negeri Sembilan,2013,both,bumi_other,20.3
Negeri Sembilan,2013,both,chinese,228.2
Negeri Sembilan,2013,both,indian,151.7
Negeri Sembilan,2013,both,other_citizen,3.8
Negeri Sembilan,2013,both,other_noncitizen,76.9
Negeri Sembilan,2013,female,overall,515
Negeri Sembilan,2013,female,bumi_malay,294.3
Negeri Sembilan,2013,female,bumi_other,9.5
Negeri Sembilan,2013,female,chinese,110.2
Negeri Sembilan,2013,female,indian,75.8
Negeri Sembilan,2013,female,other_citizen,1.8
Negeri Sembilan,2013,female,other_noncitizen,23.6
Negeri Sembilan,2013,male,overall,557.1
Negeri Sembilan,2013,male,bumi_malay,297.3
Negeri Sembilan,2013,male,bumi_other,10.8
Negeri Sembilan,2013,male,chinese,118
Negeri Sembilan,2013,male,indian,76
Negeri Sembilan,2013,male,other_citizen,2
Negeri Sembilan,2013,male,other_noncitizen,53.3
Negeri Sembilan,2014,both,overall,1079.6
Negeri Sembilan,2014,both,bumi_malay,595.9
Negeri Sembilan,2014,both,bumi_other,20.5
Negeri Sembilan,2014,both,chinese,229.2
Negeri Sembilan,2014,both,indian,153.5
Negeri Sembilan,2014,both,other_citizen,3.9
Negeri Sembilan,2014,both,other_noncitizen,76.7
Negeri Sembilan,2014,female,overall,520.2
Negeri Sembilan,2014,female,bumi_malay,298
Negeri Sembilan,2014,female,bumi_other,9.6
Negeri Sembilan,2014,female,chinese,110.7
Negeri Sembilan,2014,female,indian,76.7
Negeri Sembilan,2014,female,other_citizen,1.9
Negeri Sembilan,2014,female,other_noncitizen,23.4
Negeri Sembilan,2014,male,overall,559.4
Negeri Sembilan,2014,male,bumi_malay,297.9
Negeri Sembilan,2014,male,bumi_other,10.9
Negeri Sembilan,2014,male,chinese,118.5
Negeri Sembilan,2014,male,indian,76.7
Negeri Sembilan,2014,male,other_citizen,2
Negeri Sembilan,2014,male,other_noncitizen,53.3
Negeri Sembilan,2015,both,overall,1088.8
Negeri Sembilan,2015,both,bumi_malay,606.1
Negeri Sembilan,2015,both,bumi_other,20.6
Negeri Sembilan,2015,both,chinese,229.1
Negeri Sembilan,2015,both,indian,152.6
Negeri Sembilan,2015,both,other_citizen,4
Negeri Sembilan,2015,both,other_noncitizen,76.1
Negeri Sembilan,2015,female,overall,525.1
Negeri Sembilan,2015,female,bumi_malay,303.1
Negeri Sembilan,2015,female,bumi_other,9.6
Negeri Sembilan,2015,female,chinese,110.4
Negeri Sembilan,2015,female,indian,76.2
Negeri Sembilan,2015,female,other_citizen,1.9
Negeri Sembilan,2015,female,other_noncitizen,23.4
Negeri Sembilan,2015,male,overall,563.7
Negeri Sembilan,2015,male,bumi_malay,303
Negeri Sembilan,2015,male,bumi_other,11
Negeri Sembilan,2015,male,chinese,118.6
Negeri Sembilan,2015,male,indian,76.3
Negeri Sembilan,2015,male,other_citizen,2.1
Negeri Sembilan,2015,male,other_noncitizen,52.7
Negeri Sembilan,2016,both,overall,1099.3
Negeri Sembilan,2016,both,bumi_malay,611.5
